39 000 51 000 VA VIRGINIA                              3102       5504      154057
39 000 47 000 TN TENNESSEE                             2733       5127      137349
39 000 54 000 WV WEST VIRGINIA                         2625       4981       84483
39 000 45 000 SC SOUTH CAROLINA                        2339       4276      116282
39 000 04 000 AZ ARIZONA                               2272       3931      129577
39 000 08 000 CO COLORADO                              1881       3145       90033
39 000 57 000 FR Foreign                               1869       3339       94170
39 000 24 000 MD MARYLAND                              1543       2612       80524
39 000 53 000 WA WASHINGTON                            1324       2424       67366
39 000 25 000 MA MASSACHUSETTS                         1109       1790       64344
39 000 29 000 MO MISSOURI                              1100       2082       56664
39 000 34 000 NJ NEW JERSEY                            1036       1967       66026
39 000 01 000 AL ALABAMA                               1008       2069       46702
39 000 55 000 WI WISCONSIN                              932       1733       54787
39 000 32 000 NV NEVADA                                 782       1321       31783
39 000 27 000 MN MINNESOTA                              780       1514       52117
39 000 22 000 LA LOUISIANA                              669       1290       30466
39 000 41 000 OR OREGON                                 641       1063       29157
39 000 40 000 OK OKLAHOMA                               630       1385       23480
39 000 09 000 CT CONNECTICUT                            542        998       38499
39 000 20 000 KS KANSAS                                 540       1062       24733
39 000 11 000 DC DISTRICT OF COLUMBIA                   482        568       18671
39 000 28 000 MS MISSISSIPPI                            469        887       16905
39 000 05 000 AR ARKANSAS                               449        873       23540
39 000 19 000 IA IOWA                                   444        900       21903
39 000 35 000 NM NEW MEXICO                             442        827       18501
39 000 49 000 UT UTAH                                   427        820       20463
39 000 15 000 HI HAWAII                                 387        684       14648
